,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,Month,Day,Year,total_outliers
15661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15668,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,15
15669,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15670,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15671,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15674,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15677,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15680,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,17
15681,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,17
15682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15690,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15699,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15703,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15704,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,1,1,9
15705,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15710,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15711,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15712,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,17
15713,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
15714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15715,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15716,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
15717,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15718,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15723,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15724,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15726,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
15727,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15730,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15735,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15736,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15739,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15742,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15744,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15747,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15749,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15751,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15756,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15758,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,17
15759,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15760,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15761,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15762,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,17
15763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15766,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15771,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
15772,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15776,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15778,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,17
15779,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15786,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15788,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
15789,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
15790,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15792,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15793,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15795,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15796,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15797,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15799,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15800,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15801,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15802,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15804,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15808,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15809,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15810,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15811,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15813,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15816,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15818,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15821,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15822,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
15823,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15824,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,17
15825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15826,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15828,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15830,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15831,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15834,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15841,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15843,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15844,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15846,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15847,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15850,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15853,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15858,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
15859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15862,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,17
15863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15880,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,13
15881,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,17
15882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15908,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,15
15909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15910,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,17
15912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15917,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,17
15918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15919,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,17
15920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15926,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
15927,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
15928,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
15929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15930,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,17
15931,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,17
15932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15933,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,15
15934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15940,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17
15941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15950,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15954,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,17
15955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15957,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15969,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,13
15970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15972,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,17
15973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15979,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,17
15980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
15991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
